     Count            Initial values               Iteration-1               Iteration-2          Iteration-100000          Iteration-200000          Iteration-200001 
        33  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        34  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        35  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        36  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        37  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        38  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        39  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        40  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        41  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        42  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        43  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        44  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        45  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        46  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        47  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        48  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        49  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        50  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        51  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        52  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        53  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        54  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        55  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        56  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        57  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        58  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        59  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        60  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        61  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        62  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        63  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        64  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        65  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        66  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        67  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        68  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        69  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        70  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        71  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        72  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        73  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        74  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        75  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        76  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        77  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        78  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        79  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        80  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        81  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        82  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        83  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        84  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        85  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        86  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        87  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        88  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        89  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        90  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        91  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        92  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        93  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        94  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        95  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        96  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        97  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        98  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
        99  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       100  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       101  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       102  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       103  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       104  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       105  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       106  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       107  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       108  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       109  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       110  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       111  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       112  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       113  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       114  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       115  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       116  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       117  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       118  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       119  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       120  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       121  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       122  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       123  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       124  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       125  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       126  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       127  1.000000000000000000e+00  1.000000000000000000e+00  1.000000000000000000e+00  1.000000000000000000e+00  1.000000000000000000e+00  1.000000000000000000e+00 
       128  1.000000000000000000e+00  1.000000000000000000e+00  3.048393745431850821e+00  9.871883471335398497e+01  9.871883471516075303e+01  9.871883471516078146e+01 
       129  1.000000000000000000e+00  1.000000000000000000e+00  5.455964391728487684e+00  1.725451458373333082e+02  1.725451458102317872e+02  1.725451458102313609e+02 
       130  1.000000000000000000e+00  1.000000000000000000e+00  8.155326547908789081e+00  2.310241422451612152e+02  2.310241421837311009e+02  2.310241421837301345e+02 
       131  1.000000000000000000e+00  1.000000000000000000e+00  1.105289183527504804e+01  2.758901709149437238e+02  2.758901708246053204e+02  2.758901708246038993e+02 
       132  1.000000000000000000e+00  1.000000000000000000e+00  1.407128811953169745e+01  3.064517048667919425e+02  3.064517047583858584e+02  3.064517047583841531e+02 
       133  1.000000000000000000e+00  1.000000000000000000e+00  1.715553650167124289e+01  3.216538429889578197e+02  3.216538428733246633e+02  3.216538428733228443e+02 
       134  1.000000000000000000e+00  1.000000000000000000e+00  2.024522129793028569e+01  3.202128953265342943e+02  3.202128952072876018e+02  3.202128952072857260e+02 
       135  1.000000000000000000e+00  1.000000000000000000e+00  2.325254574904794325e+01  3.009690230566411628e+02  3.009690229410080065e+02  3.009690229410061875e+02 
       136  1.000000000000000000e+00  1.000000000000000000e+00  2.607405015844529217e+01  2.643138671648513309e+02  2.643138670564452468e+02  2.643138670564435415e+02 
       137  1.000000000000000000e+00  1.000000000000000000e+00  2.862594657305293566e+01  2.135927039181139548e+02  2.135927038223552472e+02  2.135927038223537409e+02 
       138  1.000000000000000000e+00  1.000000000000000000e+00  3.087617732918985425e+01  1.552316955360484485e+02  1.552316954619709577e+02  1.552316954619697924e+02 
       139  1.000000000000000000e+00  1.000000000000000000e+00  3.284920691151179994e+01  9.725451324883530901e+01  9.725451320637625940e+01  9.725451320637559149e+01 
       140  1.000000000000000000e+00  1.000000000000000000e+00  3.459914571245665371e+01  4.692976724200054406e+01  4.692976723883869994e+01  4.692976723883865020e+01 
       141  1.000000000000000000e+00  1.000000000000000000e+00  3.617619323388774433e+01  9.156816315548327978e+00  9.156816356991070549e+00  9.156816356991722472e+00 
       142  1.000000000000000000e+00  1.000000000000000000e+00  3.761522370294896689e+01  1.887057739735808681e+01  1.887057748566387616e+01  1.887057748566526527e+01 
       143  1.000000000000000000e+00  1.000000000000000000e+00  3.895349827973598877e+01  3.607414942606153119e+01  3.607414956156913632e+01  3.607414956157126795e+01 
       144  1.000000000000000000e+00  1.000000000000000000e+00  4.025968309860868288e+01  5.784526484477182606e+01  5.784526502454524888e+01  5.784526502454807684e+01 
       145  1.000000000000000000e+00  1.000000000000000000e+00  4.164540597038978831e+01  8.370227420636267368e+01  8.370227442407822593e+01  8.370227442408165075e+01 
       146  1.000000000000000000e+00  1.000000000000000000e+00  4.324449533234663789e+01  1.129798089399636751e+02  1.129798091829739803e+02  1.129798091829778031e+02 
       147  1.000000000000000000e+00  1.000000000000000000e+00  4.516383637969113352e+01  1.453502946020779802e+02  1.453502948550255098e+02  1.453502948550294889e+02 
       148  1.000000000000000000e+00  1.000000000000000000e+00  4.742808857102143349e+01  2.081275457124680770e+02  2.081275459527682301e+02  2.081275459527720102e+02 
       149  1.000000000000000000e+00  1.000000000000000000e+00  4.996022714599912007e+01  2.746397202698057072e+02  2.746397204793908031e+02  2.746397204793941000e+02 
       150  1.000000000000000000e+00  1.000000000000000000e+00  5.261922030400015871e+01  3.255968135223666877e+02  3.255968136813622777e+02  3.255968136813647789e+02 
       151  1.000000000000000000e+00  1.000000000000000000e+00  5.526358183377341504e+01  3.538314826599241769e+02  3.538314827538761165e+02  3.538314827538775944e+02 
       152  1.000000000000000000e+00  1.000000000000000000e+00  5.780244663938273675e+01  3.576061346437528528e+02  3.576061346654340696e+02  3.576061346654344106e+02 
       153  1.000000000000000000e+00  1.000000000000000000e+00  6.022349063787381596e+01  3.405136092286807639e+02  3.405136091817047941e+02  3.405136091817040551e+02 
       154  1.000000000000000000e+00  1.000000000000000000e+00  6.258679003569426413e+01  3.096940378113101247e+02  3.096940376992905044e+02  3.096940376992887423e+02 
       155  1.000000000000000000e+00  1.000000000000000000e+00  6.498202854720321398e+01  2.727617970991863103e+02  2.727617969365771842e+02  2.727617969365746262e+02 
       156  1.000000000000000000e+00  1.000000000000000000e+00  6.748533619271128714e+01  2.356312115597361583e+02  2.356312113555713665e+02  2.356312113555681549e+02 
       157  1.000000000000000000e+00  1.000000000000000000e+00  7.014790152290183300e+01  2.024146901460489403e+02  2.024146899165893956e+02  2.024146899165857860e+02 
       158  1.000000000000000000e+00  1.000000000000000000e+00  7.300004215904102978e+01  1.758006192775255556e+02  1.758006190408389386e+02  1.758006190408352154e+02 
       159  1.000000000000000000e+00  1.000000000000000000e+00  7.604755720895791171e+01  1.567065762965088140e+02  1.567065760688560374e+02  1.567065760688524563e+02 
       160  1.000000000000000000e+00  1.000000000000000000e+00  7.927333911481873940e+01  1.443443006633783341e+02  1.443443004610203104e+02  1.443443004610171272e+02 
       161  1.000000000000000000e+00  1.000000000000000000e+00  8.265903498256817272e+01  1.374318411961179436e+02  1.374318410353155855e+02  1.374318410353130560e+02 
       162  1.000000000000000000e+00  1.000000000000000000e+00  8.620661282344285326e+01  1.351638947730796190e+02  1.351638946610599987e+02  1.351638946610582366e+02 
       163  1.000000000000000000e+00  1.000000000000000000e+00  8.993634250461533952e+01  1.369180838689231337e+02  1.369180838092997874e+02  1.369180838092988495e+02 
       164  1.000000000000000000e+00  1.000000000000000000e+00  9.386620775477770451e+01  1.414396561647439796e+02  1.414396561539033712e+02  1.414396561539032007e+02 
       165  1.000000000000000000e+00  1.000000000000000000e+00  9.799312416486091593e+01  1.466324291341628907e+02  1.466324291648779479e+02  1.466324291648784310e+02 
       166  1.000000000000000000e+00  1.000000000000000000e+00  1.022932307190969965e+02  1.502966843400887171e+02  1.502966843979052953e+02  1.502966843979062048e+02 
       167  1.000000000000000000e+00  1.000000000000000000e+00  1.067314759579925294e+02  1.508964183150926601e+02  1.508964183855566148e+02  1.508964183855577232e+02 
       168  1.000000000000000000e+00  1.000000000000000000e+00  1.112509442975354546e+02  1.471826853429622588e+02  1.471826854116194454e+02  1.471826854116205254e+02 
       169  1.000000000000000000e+00  1.000000000000000000e+00  1.157460885076903736e+02  1.373576917282932470e+02  1.373576917806895210e+02  1.373576917806903452e+02 
       170  1.000000000000000000e+00  1.000000000000000000e+00  1.200557166243091274e+02  1.193524310937558823e+02  1.193524311226641714e+02  1.193524311226646262e+02 
       171  1.000000000000000000e+00  1.000000000000000000e+00  1.239935203851059953e+02  9.230020792371733762e+01  9.230020793004102586e+01  9.230020793004112534e+01 
       172  1.000000000000000000e+00  1.000000000000000000e+00  1.274040085805117002e+02  5.813550874612389663e+01  5.813550873844513234e+01  5.813550873844501155e+01 
       173  1.000000000000000000e+00  1.000000000000000000e+00  1.302133413136016884e+02  2.213934439447709934e+01  2.213934438634664303e+01  2.213934438634651514e+01 
       174  1.000000000000000000e+00  1.000000000000000000e+00  1.324422762307911228e+02  1.104580160958640089e+00  1.104580168566827503e+00  1.104580168566947185e+00 
       175  1.000000000000000000e+00  1.000000000000000000e+00  1.341766020595414943e+02  6.404236517032103393e+00  6.404236554861309827e+00  6.404236554861904906e+00 
       176  1.000000000000000000e+00  1.000000000000000000e+00  1.355290691126231479e+02  2.571010523379110069e+01  2.571010531148212763e+01  2.571010531148334977e+01 
       177  1.000000000000000000e+00  1.000000000000000000e+00  1.366205899380958897e+02  5.926919222946752797e+01  5.926919235006929654e+01  5.926919235007119369e+01 
       178  1.000000000000000000e+00  1.000000000000000000e+00  1.375722246905440898e+02  1.024650457135364121e+02  1.024650458743387702e+02  1.024650458743412997e+02 
       179  1.000000000000000000e+00  1.000000000000000000e+00  1.385029931500873772e+02  1.511549235531239788e+02  1.511549237446413940e+02  1.511549237446444067e+02 
       180  1.000000000000000000e+00  1.000000000000000000e+00  1.395419796556948313e+02  2.016218842752336684e+02  2.016218844848187643e+02  2.016218844848220613e+02 
       181  1.000000000000000000e+00  1.000000000000000000e+00  1.408371808788765520e+02  2.505438487737734192e+02  2.505438489833585152e+02  2.505438489833618121e+02 
